sample_id,run_id,group,severity,bad_name,ground_truth,equiv_step_entropy,equiv_step_gt_prob,equiv_step_confidence,probe_entropy,probe_gt_prob,probe_confidence
84,8,smell,severe,a,resources,0,0,0,0.5549350380897522,3.9508105942331895e-07,0.857825517654419
84,8,smell,moderate,data,resources,0,0,0,0.5503988862037659,2.1374767129600514e-06,0.8814411163330078
84,8,smell,mild,result1,resources,0,0,0,0.2965141236782074,3.1175186876453154e-09,0.937415599822998
84,8,control,none,,resources,0,0,0,0.9873220920562744,1.8372645627096063e-06,0.7832196354866028
89,8,smell,severe,a,bytes,0,0,0,1.0849424600601196,2.4734279691074335e-07,0.7419837117195129
89,8,smell,moderate,val,bytes,0,0,0,2.252683639526367,9.932734883477679e-07,0.5057894587516785
89,8,smell,mild,result1,bytes,0,0,0,0.680888831615448,1.697949869594595e-08,0.8387798070907593
89,8,control,none,,bytes,0,0,0,1.8118321895599365,1.3117793287165114e-06,0.5039696097373962
91,8,smell,severe,xx,merged,0,0,0,0.7286757230758667,5.25213135915692e-06,0.8958327174186707
91,8,smell,moderate,val,merged,1,0,1,1.4011380672454834,6.392809154931456e-06,0.49147865176200867
91,8,smell,mild,myVar,merged,0,0,0,0.5157338976860046,9.235854747657868e-09,0.8774832487106323
91,8,control,none,,merged,0,0,0,0.17524345219135284,4.981446181773208e-06,0.9779562950134277
94,8,smell,severe,a,model,0,0,0,0.28489527106285095,5.1016522775171325e-05,0.9315913915634155
94,8,smell,moderate,data,model,0,0,0,0.14033913612365723,4.142461693845689e-05,0.9712851643562317
94,8,smell,mild,myVar,model,0,0,0,0.05794285237789154,3.058476636397245e-07,0.9906787872314453
94,8,control,none,,model,0,0,0,0.16170339286327362,2.3935804165375885e-06,0.9641867876052856
100,8,smell,severe,x,additionalParams,0,0,0,0.3256014287471771,1.1306360647722613e-06,0.9492290019989014
100,8,smell,moderate,tmp,additionalParams,0,0,0,0.41465693712234497,3.160322421535966e-07,0.9369946122169495
100,8,smell,mild,value1,additionalParams,0,0,0,0.15052320063114166,1.3212317258037842e-06,0.9778634309768677
100,8,control,none,,additionalParams,0,0,0,0.05605475232005119,2.89841796383139e-07,0.990993857383728
102,8,smell,severe,a1,prevState,0,0,0,0.37455642223358154,4.2928030574707066e-10,0.9550837278366089
102,8,smell,moderate,bar,prevState,0,0,0,0.3470754623413086,2.918569634857704e-07,0.9672191739082336
102,8,smell,mild,myVar,prevState,0,0,0,0.12361150234937668,1.338204963508005e-10,0.9849902987480164
102,8,control,none,,prevState,0,0,0,0.12316269427537918,4.2654914267359345e-08,0.9869931936264038
104,8,smell,severe,xx,invocation,1,0,1,0.21946002542972565,2.762375515885651e-06,0.9819944500923157
104,8,smell,moderate,bar,invocation,1,0,1,0.2458779364824295,4.340556643001037e-06,0.9808036684989929
104,8,smell,mild,result1,invocation,1,0,1,0.08929981291294098,1.12962989078369e-05,0.9900695085525513
104,8,control,none,,invocation,1,0,1,0.07758308947086334,9.149483048531692e-06,0.9919692873954773
108,8,smell,severe,a1,scale,0,0,0,0.9914426803588867,1.7487703729557325e-08,0.8344014883041382
108,8,smell,moderate,val,scale,0,0,0,1.338280439376831,7.25361758213694e-07,0.6820249557495117
108,8,smell,mild,value1,scale,0,0,0,0.6165893077850342,3.152265151129541e-07,0.8639675378799438
108,8,control,none,,scale,0,0,0,0.6570870876312256,1.6418397308370913e-07,0.8593533039093018
111,8,smell,severe,x,additionalSettings,2,0,1,1.1276843547821045,1.869683359245755e-07,0.5320603251457214
111,8,smell,moderate,tmp,additionalSettings,2,0,1,0.7577546238899231,4.5558401495782164e-08,0.7330650687217712
111,8,smell,mild,result1,additionalSettings,2,0,2,0.4357210397720337,7.434911071017847e-06,0.8462377786636353
111,8,control,none,,additionalSettings,0,0,0,0.029899079352617264,9.013568414983908e-07,0.9959656000137329
123,8,smell,severe,a1,factory,0,1,0,0.3709377944469452,3.698657792483573e-06,0.8346914052963257
123,8,smell,moderate,tmp,factory,0,0,1,0.751987099647522,4.8741472710389644e-05,0.6718431711196899
123,8,smell,mild,temp1,factory,0,0,0,0.6349948644638062,0.00011647936480585486,0.7676628828048706
123,8,control,none,,factory,0,1,0,0.36994612216949463,5.526966333491146e-07,0.8805517554283142
126,8,smell,severe,a1,percentDelta,0,0,0,0.32663387060165405,5.988153191083256e-07,0.9297731518745422
126,8,smell,moderate,tmp,percentDelta,0,0,0,0.25933974981307983,3.9902246840028965e-08,0.9378390312194824
126,8,smell,mild,myVar,percentDelta,0,0,0,0.13083860278129578,6.172122883896236e-07,0.9871655702590942
126,8,control,none,,percentDelta,0,0,0,0.7137876749038696,5.163503686844706e-07,0.8783997297286987
127,8,smell,severe,xx,target,0,0,0,0.7580526471138,1.2852611064317898e-07,0.731654942035675
127,8,smell,moderate,bar,target,0,0,0,0.616101861000061,6.591573651348881e-07,0.8315598964691162
127,8,smell,mild,myVar,target,0,0,0,0.4860464334487915,1.621030421006253e-08,0.8634241819381714
127,8,control,none,,target,0,0,0,0.4675891697406769,6.239548838493647e-06,0.8418927192687988
144,8,smell,severe,a1,unusedIterator,0,0,0,0.2247125506401062,3.9366327170275994e-06,0.966565728187561
144,8,smell,moderate,bar,unusedIterator,0,0,0,0.30449745059013367,6.13536812466009e-08,0.9568480253219604
144,8,smell,mild,value1,unusedIterator,0,0,0,0.558012843132019,1.1326675597445046e-05,0.9099208116531372
144,8,control,none,,unusedIterator,0,0,0,0.11217065155506134,1.267310998087634e-06,0.9794049859046936
145,8,smell,severe,a,fieldName,1,1,1,1.2659105062484741,1.163150727734319e-06,0.7970179319381714
145,8,smell,moderate,data,fieldName,1,1,1,1.2963809967041016,5.719254545510921e-07,0.6262490153312683
145,8,smell,mild,temp1,fieldName,0,1,0,0.4424339234828949,3.581993812673545e-09,0.9116793274879456
145,8,control,none,,fieldName,0,1,0,0.11604692786931992,3.6860598129351274e-07,0.9834754467010498
149,8,smell,severe,xx,button,0,0,0,0.22057612240314484,9.599829127182602e-07,0.9797940850257874
149,8,smell,moderate,bar,button,0,0,0,0.41026219725608826,4.126322528463788e-05,0.9675009846687317
149,8,smell,mild,value1,button,0,0,0,0.18493451178073883,4.5247254831792816e-08,0.9802325963973999
149,8,control,none,,button,0,0,0,0.07739022374153137,2.558037408562086e-07,0.9930439591407776
155,8,smell,severe,a,lowerCaseArch,0,0,0,0.05467661842703819,6.050738221574647e-08,0.993776798248291
155,8,smell,moderate,bar,lowerCaseArch,0,0,0,0.2534292936325073,4.8510308658933354e-08,0.9638668894767761
155,8,smell,mild,item,lowerCaseArch,2,0,2,0.5544652342796326,1.0336753319961645e-07,0.9185352921485901
155,8,control,none,,lowerCaseArch,0,0,0,0.0593281164765358,1.6402460122540616e-07,0.9904806613922119
156,8,smell,severe,x,programClassCounter,0,0,0,0.10219638049602509,1.6434420047062304e-08,0.9868438839912415
156,8,smell,moderate,foo,programClassCounter,0,0,0,0.05118294805288315,5.049430651382636e-09,0.9936859011650085
156,8,smell,mild,value1,programClassCounter,0,0,0,0.06404367089271545,4.490131952361587e-08,0.9914871454238892
156,8,control,none,,programClassCounter,0,0,0,0.017861424013972282,1.6427373698372585e-07,0.9975963830947876
164,8,smell,severe,a,answer,0,0,0,0.2022254317998886,8.032389814616181e-06,0.9564483761787415
164,8,smell,moderate,foo,answer,0,0,0,0.27298858761787415,1.2354727232377627e-06,0.9297804236412048
164,8,smell,mild,result1,answer,0,0,0,0.17096124589443207,1.4551497997672413e-06,0.9570006728172302
164,8,control,none,,answer,0,0,0,0.38515719771385193,2.4871695813999395e-07,0.8791275024414062
165,8,smell,severe,a,keygen,0,0,0,0.00018313413602299988,2.7735578278509365e-09,0.9999901056289673
165,8,smell,moderate,val,keygen,0,0,0,0.06017797067761421,1.0597436812531669e-06,0.992544412612915
165,8,smell,mild,myVar,keygen,0,0,0,0.011234472505748272,4.810378484432221e-10,0.9986559152603149
165,8,control,none,,keygen,0,0,0,0.015899691730737686,7.07449360204393e-08,0.9979555606842041
173,8,smell,severe,x,object,1,0,1,0.1705881953239441,1.432756047137218e-08,0.970609724521637
173,8,smell,moderate,bar,object,1,0,1,0.44914036989212036,1.3335402115899342e-08,0.8963663578033447
173,8,smell,mild,myVar,object,1,0,1,0.12691229581832886,7.472469754077338e-09,0.9745532274246216
173,8,control,none,,object,1,0,1,0.16036777198314667,1.0481236131454352e-05,0.9719762802124023
176,8,smell,severe,a1,deletedProjects,0,0,0,0.13384118676185608,1.318879583322996e-06,0.9838707447052002
176,8,smell,moderate,val,deletedProjects,0,0,0,0.5201001763343811,5.166436949366471e-06,0.9235066771507263
176,8,smell,mild,item,deletedProjects,1,0,2,1.4177839756011963,0.0008640274754725397,0.8104577660560608
176,8,control,none,,deletedProjects,0,0,0,0.18148645758628845,6.5076160273846995e-06,0.9759175777435303
180,8,smell,severe,a1,projects,1,0,1,0.157087042927742,2.533370775381627e-07,0.9702435731887817
180,8,smell,moderate,bar,projects,1,0,1,0.5478378534317017,5.7187035054084845e-06,0.8743553161621094
180,8,smell,mild,item,projects,1,0,1,0.6786348223686218,7.216416634037159e-06,0.7823899388313293
180,8,control,none,,projects,1,0,1,0.5441506505012512,6.775588190066628e-06,0.8588299751281738
183,8,smell,severe,a1,player,0,0,0,0.022345036268234253,7.631106200278737e-06,0.9980200529098511
183,8,smell,moderate,bar,player,0,0,0,0.00327216531150043,3.35888188374156e-07,0.9997624754905701
183,8,smell,mild,value1,player,0,0,0,0.0241333469748497,1.1602799077081727e-07,0.9970226287841797
183,8,control,none,,player,0,0,0,0.021779954433441162,4.605071879382194e-08,0.9971067309379578
201,8,smell,severe,a1,onDisabledOs,0,0,0,0.1960853487253189,3.4886918243159926e-08,0.9657061696052551
201,8,smell,moderate,foo,onDisabledOs,0,0,0,0.3569263219833374,1.2364725421321054e-07,0.9361408352851868
201,8,smell,mild,value1,onDisabledOs,0,0,0,0.1930042952299118,2.2088132656250536e-08,0.9639737606048584
201,8,control,none,,onDisabledOs,0,0,0,0.08530660718679428,1.1244517450122633e-06,0.9863700866699219
206,8,smell,severe,xx,currentState,1,0,1,1.4371191263198853,2.5024819478858262e-06,0.84390789270401
206,8,smell,moderate,val,currentState,1,0,1,0.6285663843154907,1.6583348951826338e-06,0.9274451732635498
206,8,smell,mild,myVar,currentState,0,0,0,0.28663957118988037,1.4274993409557624e-09,0.9453491568565369
206,8,control,none,,currentState,0,0,0,0.23711608350276947,7.540269848504977e-07,0.9652794003486633
222,8,smell,severe,a1,cipher,0,0,0,0.6587715744972229,3.573750291252509e-07,0.8464089632034302
222,8,smell,moderate,bar,cipher,0,0,0,0.8388429880142212,4.701994100742013e-07,0.7850687503814697
222,8,smell,mild,temp1,cipher,0,0,0,0.33268487453460693,1.1782488229528099e-07,0.9273606538772583
222,8,control,none,,cipher,0,0,0,0.5263220071792603,4.890251830147463e-07,0.869161069393158
223,8,smell,severe,a,month,0,0,0,6.33096497040242e-05,4.914078519102638e-11,0.9999964237213135
223,8,smell,moderate,tmp,month,0,0,0,0.7735323309898376,2.3109943469989958e-07,0.8248719573020935
223,8,smell,mild,value1,month,0,0,0,0.5454397201538086,4.550169308004115e-08,0.802967369556427
223,8,control,none,,month,0,0,0,0.6028406023979187,2.2606927529977838e-07,0.8640071153640747
236,8,smell,severe,xx,project,1,0,1,1.4981765747070312,0.0002316810132469982,0.8330604434013367
236,8,smell,moderate,tmp,project,1,0,0,0.26296570897102356,9.055956616066396e-05,0.9721426367759705
236,8,smell,mild,value1,project,1,0,1,0.5138797760009766,2.5953983140425407e-07,0.9251308441162109
236,8,control,none,,project,0,0,0,0.16226398944854736,2.341053004784044e-06,0.9729625582695007
238,8,smell,severe,x,contentType,0,0,0,0.08582022041082382,2.1878399536490178e-07,0.9910314083099365
238,8,smell,moderate,bar,contentType,0,0,0,0.13167384266853333,6.348667369593386e-08,0.9824082255363464
238,8,smell,mild,value1,contentType,0,0,0,0.09385722875595093,7.14550640878997e-09,0.9881434440612793
238,8,control,none,,contentType,0,0,0,0.04204164445400238,2.5345496368345266e-08,0.9937299489974976
242,8,smell,severe,a,acceptHeaderValue,0,0,0,6.523993943119422e-05,3.2945288858110544e-11,0.999996542930603
242,8,smell,moderate,foo,acceptHeaderValue,0,0,0,0.015597325749695301,2.2421082768175893e-09,0.9982149600982666
242,8,smell,mild,temp1,acceptHeaderValue,0,0,0,0.009821988642215729,1.23831775389327e-09,0.998916745185852
242,8,control,none,,acceptHeaderValue,0,0,0,0.26285824179649353,9.343566986785845e-08,0.9708947539329529
243,8,smell,severe,x,aggProfileShardResult,5,0,5,1.2259176969528198,3.5052094062848482e-06,0.8029495477676392
243,8,smell,moderate,val,aggProfileShardResult,3,5,3,1.814638376235962,9.320667595602572e-05,0.6876733899116516
243,8,smell,mild,result1,aggProfileShardResult,2,0,2,0.12795841693878174,1.0256521854046241e-07,0.9800233244895935
243,8,control,none,,aggProfileShardResult,0,0,0,0.04344886168837547,2.2636082386284784e-07,0.9939560294151306
253,8,smell,severe,a1,linkOff,0,0,0,0.5212401747703552,2.7618464315537494e-06,0.8980320692062378
253,8,smell,moderate,foo,linkOff,0,0,0,1.7077338695526123,1.9885012534359703e-06,0.6070020198822021
253,8,smell,mild,result1,linkOff,0,0,0,0.4495590925216675,2.823008820485029e-06,0.9089459776878357
253,8,control,none,,linkOff,0,0,0,0.17026488482952118,9.680020594426963e-06,0.9706605076789856
254,8,smell,severe,a,testInfo,0,0,0,5.710368350264616e-05,2.461689740940187e-10,0.9999970197677612
254,8,smell,moderate,foo,testInfo,0,0,0,0.07599688321352005,3.6500551914286916e-07,0.9892053604125977
254,8,smell,mild,result1,testInfo,0,0,0,0.08492948859930038,1.680787846680687e-07,0.9832684993743896
254,8,control,none,,testInfo,0,0,0,0.06505966186523438,1.3588995706470541e-08,0.9878338575363159
258,8,smell,severe,x,clazz,0,0,0,0.13380637764930725,5.339041990737314e-07,0.9867269396781921
258,8,smell,moderate,tmp,clazz,0,0,0,0.09635847806930542,6.108988941377902e-07,0.991748571395874
258,8,smell,mild,item,clazz,0,0,0,0.14619316160678864,4.807886853086529e-07,0.9854716658592224
258,8,control,none,,clazz,0,0,0,0.14212553203105927,9.881640750109e-08,0.9719609618186951
262,8,smell,severe,a1,details,0,0,0,0.07564274966716766,1.2779283053987456e-07,0.9931002855300903
262,8,smell,moderate,val,details,0,0,0,0.22300028800964355,8.921805601858068e-06,0.9825173020362854
262,8,smell,mild,temp1,details,0,0,0,0.07283328473567963,2.953636567326612e-06,0.9913132786750793
262,8,control,none,,details,0,0,0,0.2939789891242981,0.000604268629103899,0.9641661643981934
264,8,smell,severe,xx,request,0,0,0,0.4511653184890747,1.21698963084782e-06,0.9302933812141418
264,8,smell,moderate,foo,request,0,0,0,0.11286342144012451,8.047037454161909e-07,0.9829798936843872
264,8,smell,mild,result1,request,0,0,0,0.08446631580591202,9.305536963211125e-08,0.9855504631996155
264,8,control,none,,request,0,0,0,0.15833549201488495,1.83111314981943e-05,0.9675372838973999
267,8,smell,severe,x,routingTable,0,0,0,0.22906798124313354,1.5399441508634482e-06,0.9759055376052856
267,8,smell,moderate,foo,routingTable,0,0,0,0.05567966029047966,8.258855643816787e-08,0.9953038692474365
267,8,smell,mild,item,routingTable,0,0,0,0.06763844192028046,4.200949661026243e-06,0.9948135614395142
267,8,control,none,,routingTable,0,0,0,0.08464711904525757,3.071051423830795e-06,0.9934083223342896
269,8,smell,severe,a,actualList,2,0,2,0.6413080096244812,3.309866158929253e-08,0.8780751824378967
269,8,smell,moderate,val,actualList,2,0,2,0.6848360896110535,5.406313334788138e-07,0.7781462669372559
269,8,smell,mild,value1,actualList,0,0,0,0.17363624274730682,4.669230428078208e-06,0.96909099817276
269,8,control,none,,actualList,0,0,0,0.07635722309350967,8.876706289129288e-06,0.9883753061294556
271,8,smell,severe,x,service,1,0,1,0.26779597997665405,1.253934078704333e-05,0.9640235304832458
271,8,smell,moderate,bar,service,1,0,1,0.7701408863067627,1.9019353203475475e-05,0.8868730068206787
271,8,smell,mild,item,service,1,0,1,1.1571393013000488,0.00015536251885350794,0.6330224275588989
271,8,control,none,,service,0,0,0,0.16164739429950714,1.6326466720784083e-05,0.9775331616401672
276,8,smell,severe,xx,columnIndex,0,0,0,0.14148569107055664,5.040698525249354e-08,0.9860249161720276
276,8,smell,moderate,val,columnIndex,0,0,0,0.08719922602176666,3.850134433491803e-08,0.9899778366088867
276,8,smell,mild,result1,columnIndex,0,0,0,0.07733264565467834,5.607564617093885e-07,0.9868873357772827
276,8,control,none,,columnIndex,0,0,0,0.05129722133278847,5.19349470096131e-08,0.9923802614212036
279,8,smell,severe,x,sparseIndexMap,2,0,2,0.8765088319778442,4.952842687089287e-07,0.8734350204467773
279,8,smell,moderate,val,sparseIndexMap,3,0,0,0.580717921257019,2.8315307645243593e-06,0.9218860268592834
279,8,smell,mild,result1,sparseIndexMap,0,0,0,0.36799293756484985,1.2748046795962864e-06,0.937892735004425
279,8,control,none,,sparseIndexMap,0,0,0,0.13697993755340576,6.353652348911609e-06,0.962730884552002
289,8,smell,severe,x,nonExistingTask,0,0,0,0.30501601099967957,1.6030394078825339e-07,0.9341957569122314
289,8,smell,moderate,tmp,nonExistingTask,0,0,0,0.2670004963874817,9.327065342290553e-09,0.9466758370399475
289,8,smell,mild,value1,nonExistingTask,0,0,0,0.12075714766979218,3.930234193649795e-09,0.9766392707824707
289,8,control,none,,nonExistingTask,0,0,0,0.15058325231075287,1.8006055421126987e-05,0.9693253040313721
301,8,smell,severe,a,chain,0,0,0,6.147786189103499e-05,4.099079742303502e-09,0.9999966621398926
301,8,smell,moderate,data,chain,0,0,0,0.1904381513595581,7.096078661561478e-06,0.9725407958030701
301,8,smell,mild,myVar,chain,0,0,0,0.03067323938012123,6.116883355389291e-08,0.9957032203674316
301,8,control,none,,chain,0,0,0,0.0431673601269722,5.039664330297455e-08,0.9935545921325684
304,8,smell,severe,a1,reader,0,0,0,0.2907424569129944,1.180186700366903e-06,0.9585275053977966
304,8,smell,moderate,foo,reader,0,0,0,0.7600943446159363,5.542596409213729e-05,0.893184244632721
304,8,smell,mild,temp1,reader,0,0,0,0.24617315828800201,7.041819003461569e-07,0.9620137214660645
304,8,control,none,,reader,0,0,0,0.11419642716646194,5.280935511109419e-07,0.9836428761482239
305,8,smell,severe,xx,found,0,0,0,0.10520760715007782,1.0533306493698547e-07,0.9886143207550049
